Number,Species,Plot_Trans_Survey,Time,Plot,Transect,Subplot,Plot_Trans,survey,Date,Observer,Weather,Vegetation,Leaf_Litter,Humidity,Temp,Precip,tpi_100,elev,Slope,Aspect,solar,twi_10,Lat,Long,bearing,Comments
2,PJOR,32-1-6/15/2012,9:52,32,1,15-20,32-1,1,06/15/2012,WEP,Clear,Damp,Damp,78.2,20.5,0.365785599,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
2,PJOR,32-1-6/15/2012,9:52,32,1,20-25,32-1,1,06/15/2012,WEP,Clear,Damp,Damp,78.2,20.5,0.365785599,-5.85437011719,1383.22680664000,8.80704784393,336.11001586900,0,-1.64918494225,35.623805,-83.416472,100,
1,PJOR,32-2-6/15/2012,9:52,32,2,0-5,32-2,1,06/15/2012,JAC,Clear,Damp,Damp,78.2,20.5,0.365785599,-6.27453613281,1381.94372559000,11.58845043180,297.34951782200,0,-1.66660308838,35.623931,-83.416427,100,
1,DOCO,32-2-6/15/2012,9:52,32,2,5-10,32-2,1,06/15/2012,JAC,Clear,Damp,Damp,78.2,20.5,0.365785599,-6.27453613281,1381.94372559000,11.58845043180,297.34951782200,0,-1.66660308838,35.623931,-83.416427,100,
2,PJOR,32-2-6/15/2012,9:52,32,2,5-10,32-2,1,06/15/2012,JAC,Clear,Damp,Damp,78.2,20.5,0.365785599,-6.27453613281,1381.94372559000,11.58845043180,297.34951782200,0,-1.66660308838,35.623931,-83.416427,100,
1,PJOR,32-2-6/15/2012,9:52,32,2,10-15,32-2,1,06/15/2012,JAC,Clear,Damp,Damp,78.2,20.5,0.365785599,-6.27453613281,1381.94372559000,11.58845043180,297.34951782200,0,-1.66660308838,35.623931,-83.416427,100,
3,PJOR,32-2-6/15/2012,9:52,32,2,15-20,32-2,1,06/15/2012,JAC,Clear,Damp,Damp,78.2,20.5,0.365785599,-6.27453613281,1381.94372559000,11.58845043180,297.34951782200,0,-1.66660308838,35.623931,-83.416427,100,
3,PJOR,32-2-6/15/2012,9:52,32,2,20-25,32-2,1,06/15/2012,JAC,Clear,Damp,Damp,78.2,20.5,0.365785599,-6.27453613281,1381.94372559000,11.58845043180,297.34951782200,0,-1.66660308838,35.623931,-83.416427,100,
0,NA,33-1-6/13/2012,02:39,33,1,0-5,33-1,1,06/13/2012,WEP,Clear,Dry,Dry,88,13.4,2.767859459,-7.14965820313,1327.25317383000,20.89436149600,127.17668151900,79,-7.69689178467,35.620842,-83.424615,40,
0,NA,33-1-6/13/2012,02:39,33,1,5-10,33-1,1,06/13/2012,WEP,Clear,Dry,Dry,88,13.4,2.767859459,-7.14965820313,1327.25317383000,20.89436149600,127.17668151900,79,-7.69689178467,35.620842,-83.424615,40,
3,PJOR,33-1-6/13/2012,02:39,33,1,10-15,33-1,1,06/13/2012,WEP,Clear,Dry,Dry,88,13.4,2.767859459,-7.14965820313,1327.25317383000,20.89436149600,127.17668151900,79,-7.69689178467,35.620842,-83.424615,40,
4,PJOR,33-1-6/13/2012,02:39,33,1,15-20,33-1,1,06/13/2012,WEP,Clear,Dry,Dry,88,13.4,2.767859459,-7.14965820313,1327.25317383000,20.89436149600,127.17668151900,79,-7.69689178467,35.620842,-83.424615,40,
3,PJOR,33-1-6/13/2012,02:39,33,1,20-25,33-1,1,06/13/2012,WEP,Clear,Dry,Dry,88,13.4,2.767859459,-7.14965820313,1327.25317383000,20.89436149600,127.17668151900,79,-7.69689178467,35.620842,-83.424615,40,
1,PJOR,33-2-6/13/2012,2:39,33,2,0-5,33-2,1,06/13/2012,JAC,Clear,Dry,Dry,88,13.4,2.767859459,-6.77856445313,1330.57177734000,30.00888633730,125.18416595500,86,-8.52472496033,35.620921,-83.424651,40,
1,PJOR,33-2-6/13/2012,2:39,33,2,5-10,33-2,1,06/13/2012,JAC,Clear,Dry,Dry,88,13.4,2.767859459,-6.77856445313,1330.57177734000,30.00888633730,125.18416595500,86,-8.52472496033,35.620921,-83.424651,40,
0,NA,33-2-6/13/2012,2:39,33,2,10-15,33-2,1,06/13/2012,JAC,Clear,Dry,Dry,88,13.4,2.767859459,-6.77856445313,1330.57177734000,30.00888633730,125.18416595500,86,-8.52472496033,35.620921,-83.424651,40,
0,NA,33-2-6/13/2012,2:39,33,2,15-20,33-2,1,06/13/2012,JAC,Clear,Dry,Dry,88,13.4,2.767859459,-6.77856445313,1330.57177734000,30.00888633730,125.18416595500,86,-8.52472496033,35.620921,-83.424651,40,
0,NA,33-2-6/13/2012,2:39,33,2,20-25,33-2,1,06/13/2012,JAC,Clear,Dry,Dry,88,13.4,2.767859459,-6.77856445313,1330.57177734000,30.00888633730,125.18416595500,86,-8.52472496033,35.620921,-83.424651,40,
6,PJOR,36-1-6/15/2012,00:41,36,1,0-5,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
4,PJOR,36-1-6/15/2012,00:41,36,1,5-10,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,PJOR,36-1-6/15/2012,00:41,36,1,10-15,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,EWIL,36-1-6/15/2012,00:41,36,1,15-20,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,PJOR,36-1-6/15/2012,00:41,36,1,15-20,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,DOCO,36-1-6/15/2012,00:41,36,1,20-25,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,EWIL,36-1-6/15/2012,00:41,36,1,20-25,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,PJOR,36-1-6/15/2012,00:41,36,1,20-25,36-1,1,06/15/2012,WEP,Clear,Damp,Damp,90.7,16.2,0.69067049,-7.18298339844,1256.62976074000,24.55079460140,97.07795715330,159,-9.34362602234,35.598667,-83.413459,270,
1,PJOR,36-2-6/15/2012,00:41,36,2,0-5,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
1,DWRI,36-2-6/15/2012,00:41,36,2,0-5,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
2,PJOR,36-2-6/15/2012,00:41,36,2,5-10,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
1,DWRI,36-2-6/15/2012,00:41,36,2,5-10,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
1,DOCO,36-2-6/15/2012,00:41,36,2,10-15,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
4,PJOR,36-2-6/15/2012,00:41,36,2,10-15,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
4,PJOR,36-2-6/15/2012,00:41,36,2,15-20,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
1,DWRI,36-2-6/15/2012,00:41,36,2,15-20,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
1,DOCO,36-2-6/15/2012,00:41,36,2,20-25,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
5,PJOR,36-2-6/15/2012,00:41,36,2,20-25,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
2,DWRI,36-2-6/15/2012,00:41,36,2,20-25,36-2,1,06/15/2012,JAC,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598546,-83.413689,270,
1,PJOR,36-3-6/15/2012,00:41,36,3,0-5,36-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598519,-83.413673,270,
1,PJOR,36-3-6/15/2012,00:41,36,3,5-10,36-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598519,-83.413673,270,
1,PJOR,36-3-6/15/2012,00:41,36,3,10-15,36-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598519,-83.413673,270,
1,PTEY,36-3-6/15/2012,00:41,36,3,10-15,36-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598519,-83.413673,270,
0,NA,36-3-6/15/2012,00:41,36,3,15-20,36-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598519,-83.413673,270,
0,NA,36-3-6/15/2012,00:41,36,3,20-25,36-3,1,06/15/2012,DJH,Clear,Damp,Damp,90.7,16.2,0.69067049,-5.81530761719,1263.73010254000,31.08824920650,111.66349029500,130,-7.13946056366,35.598519,-83.413673,270,
0,NA,36-4-6/15/2012,00:41,36,4,0-5,36-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.7,16.2,0.69067049,-3.42126464844,1273.27587891000,34.34965515140,103.91333770800,147,-7.21479797363,35.598474,-83.413885,270,
0,NA,36-4-6/15/2012,00:41,36,4,5-10,36-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.7,16.2,0.69067049,-3.42126464844,1273.27587891000,34.34965515140,103.91333770800,147,-7.21479797363,35.598474,-83.413885,270,
0,NA,36-4-6/15/2012,00:41,36,4,10-15,36-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.7,16.2,0.69067049,-3.42126464844,1273.27587891000,34.34965515140,103.91333770800,147,-7.21479797363,35.598474,-83.413885,270,
0,NA,36-4-6/15/2012,00:41,36,4,15-20,36-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.7,16.2,0.69067049,-3.42126464844,1273.27587891000,34.34965515140,103.91333770800,147,-7.21479797363,35.598474,-83.413885,270,
0,NA,36-4-6/15/2012,00:41,36,4,20-25,36-4,1,06/15/2012,JRM,Clear,Damp,Damp,90.7,16.2,0.69067049,-3.42126464844,1273.27587891000,34.34965515140,103.91333770800,147,-7.21479797363,35.598474,-83.413885,270,
0,NA,37-1-6/13/2012,23:35,37,1,0-5,37-1,1,06/13/2012,WEP,Clear,Dry,Dry,82,20.2,3.333696604,-1.26257324219,412.23226928700,6.24074506760,298.68750000000,0,-5.55285406113,35.703902,-83.524148,200,
0,NA,37-1-6/13/2012,23:35,37,1,5-10,37-1,1,06/13/2012,WEP,Clear,Dry,Dry,82,20.2,3.333696604,-1.26257324219,412.23226928700,6.24074506760,298.68750000000,0,-5.55285406113,35.703902,-83.524148,200,
0,NA,37-1-6/13/2012,23:35,37,1,10-15,37-1,1,06/13/2012,WEP,Clear,Dry,Dry,82,20.2,3.333696604,-1.26257324219,412.23226928700,6.24074506760,298.68750000000,0,-5.55285406113,35.703902,-83.524148,200,
0,NA,37-1-6/13/2012,23:35,37,1,15-20,37-1,1,06/13/2012,WEP,Clear,Dry,Dry,82,20.2,3.333696604,-1.26257324219,412.23226928700,6.24074506760,298.68750000000,0,-5.55285406113,35.703902,-83.524148,200,
0,NA,37-1-6/13/2012,23:35,37,1,20-25,37-1,1,06/13/2012,WEP,Clear,Dry,Dry,82,20.2,3.333696604,-1.26257324219,412.23226928700,6.24074506760,298.68750000000,0,-5.55285406113,35.703902,-83.524148,200,
0,NA,37-2-6/13/2012,23:35,37,2,0-5,37-2,1,06/13/2012,JAC,Clear,Dry,Dry,82,20.2,3.333696604,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-6/13/2012,23:35,37,2,5-10,37-2,1,06/13/2012,JAC,Clear,Dry,Dry,82,20.2,3.333696604,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-6/13/2012,23:35,37,2,10-15,37-2,1,06/13/2012,JAC,Clear,Dry,Dry,82,20.2,3.333696604,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-6/13/2012,23:35,37,2,15-20,37-2,1,06/13/2012,JAC,Clear,Dry,Dry,82,20.2,3.333696604,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-2-6/13/2012,23:35,37,2,20-25,37-2,1,06/13/2012,JAC,Clear,Dry,Dry,82,20.2,3.333696604,-0.93563842773,412.04870605500,6.01830863953,299.85174560500,0,-5.94797468185,35.703845,-83.52422,200,
0,NA,37-3-6/13/2012,23:35,37,3,0-5,37-3,1,06/13/2012,DJH,Clear,Dry,Dry,82,20.2,3.333696604,-1.03289794922,412.26345825200,5.88686132431,297.76550293000,0,-6.28603887558,35.70362,-83.524319,200,
0,NA,37-3-6/13/2012,23:35,37,3,5-10,37-3,1,06/13/2012,DJH,Clear,Dry,Dry,82,20.2,3.333696604,-1.03289794922,412.26345825200,5.88686132431,297.76550293000,0,-6.28603887558,35.70362,-83.524319,200,
0,NA,37-3-6/13/2012,23:35,37,3,10-15,37-3,1,06/13/2012,DJH,Clear,Dry,Dry,82,20.2,3.333696604,-1.03289794922,412.26345825200,5.88686132431,297.76550293000,0,-6.28603887558,35.70362,-83.524319,200,
0,NA,37-3-6/13/2012,23:35,37,3,15-20,37-3,1,06/13/2012,DJH,Clear,Dry,Dry,82,20.2,3.333696604,-1.03289794922,412.26345825200,5.88686132431,297.76550293000,0,-6.28603887558,35.70362,-83.524319,200,
0,NA,37-3-6/13/2012,23:35,37,3,20-25,37-3,1,06/13/2012,DJH,Clear,Dry,Dry,82,20.2,3.333696604,-1.03289794922,412.26345825200,5.88686132431,297.76550293000,0,-6.28603887558,35.70362,-83.524319,200,
0,NA,37-4-6/13/2012,23:35,37,4,0-5,37-4,1,06/13/2012,JRM,Clear,Dry,Dry,82,20.2,3.333696604,-1.59887695313,412.40274047900,5.15885448456,295.53964233400,0,-5.81355428696,35.703319,-83.524508,200,
0,NA,37-4-6/13/2012,23:35,37,4,5-10,37-4,1,06/13/2012,JRM,Clear,Dry,Dry,82,20.2,3.333696604,-1.59887695313,412.40274047900,5.15885448456,295.53964233400,0,-5.81355428696,35.703319,-83.524508,200,
0,NA,37-4-6/13/2012,23:35,37,4,10-15,37-4,1,06/13/2012,JRM,Clear,Dry,Dry,82,20.2,3.333696604,-1.59887695313,412.40274047900,5.15885448456,295.53964233400,0,-5.81355428696,35.703319,-83.524508,200,
0,NA,37-4-6/13/2012,23:35,37,4,15-20,37-4,1,06/13/2012,JRM,Clear,Dry,Dry,82,20.2,3.333696604,-1.59887695313,412.40274047900,5.15885448456,295.53964233400,0,-5.81355428696,35.703319,-83.524508,200,
0,NA,37-4-6/13/2012,23:35,37,4,20-25,37-4,1,06/13/2012,JRM,Clear,Dry,Dry,82,20.2,3.333696604,-1.59887695313,412.40274047900,5.15885448456,295.53964233400,0,-5.81355428696,35.703319,-83.524508,200,
0,NA,38-1-6/13/2012,23:16,38,1,0-5,38-1,1,06/13/2012,WEP,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-6/13/2012,23:16,38,1,5-10,38-1,1,06/13/2012,WEP,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-6/13/2012,23:16,38,1,10-15,38-1,1,06/13/2012,WEP,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-6/13/2012,23:16,38,1,15-20,38-1,1,06/13/2012,WEP,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-1-6/13/2012,23:16,38,1,20-25,38-1,1,06/13/2012,WEP,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.91790771484,444.94790649400,15.32077693940,258.31628418000,0,-6.75167512894,35.687723,-83.534774,trail,
0,NA,38-2-6/13/2012,23:16,38,2,0-5,38-2,1,06/13/2012,JAC,Clear,Dry,Dry,81.2,20.4,1.415240884,-1.11026000977,446.56921386700,18.09965133670,261.57885742200,0,-7.52724695206,35.687539,-83.534708,trail,
0,NA,38-2-6/13/2012,23:16,38,2,5-10,38-2,1,06/13/2012,JAC,Clear,Dry,Dry,81.2,20.4,1.415240884,-1.11026000977,446.56921386700,18.09965133670,261.57885742200,0,-7.52724695206,35.687539,-83.534708,trail,
0,NA,38-2-6/13/2012,23:16,38,2,10-15,38-2,1,06/13/2012,JAC,Clear,Dry,Dry,81.2,20.4,1.415240884,-1.11026000977,446.56921386700,18.09965133670,261.57885742200,0,-7.52724695206,35.687539,-83.534708,trail,
0,NA,38-2-6/13/2012,23:16,38,2,15-20,38-2,1,06/13/2012,JAC,Clear,Dry,Dry,81.2,20.4,1.415240884,-1.11026000977,446.56921386700,18.09965133670,261.57885742200,0,-7.52724695206,35.687539,-83.534708,trail,
0,NA,38-2-6/13/2012,23:16,38,2,20-25,38-2,1,06/13/2012,JAC,Clear,Dry,Dry,81.2,20.4,1.415240884,-1.11026000977,446.56921386700,18.09965133670,261.57885742200,0,-7.52724695206,35.687539,-83.534708,trail,
0,NA,38-3-6/13/2012,23:16,38,3,0-5,38-3,1,06/13/2012,DJH,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.99459838867,448.36550903300,23.87987899780,258.87115478500,0,-8.16703414917,35.687338,-83.534625,trail,
0,NA,38-3-6/13/2012,23:16,38,3,5-10,38-3,1,06/13/2012,DJH,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.99459838867,448.36550903300,23.87987899780,258.87115478500,0,-8.16703414917,35.687338,-83.534625,trail,
0,NA,38-3-6/13/2012,23:16,38,3,10-15,38-3,1,06/13/2012,DJH,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.99459838867,448.36550903300,23.87987899780,258.87115478500,0,-8.16703414917,35.687338,-83.534625,trail,
0,NA,38-3-6/13/2012,23:16,38,3,15-20,38-3,1,06/13/2012,DJH,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.99459838867,448.36550903300,23.87987899780,258.87115478500,0,-8.16703414917,35.687338,-83.534625,trail,
0,NA,38-3-6/13/2012,23:16,38,3,20-25,38-3,1,06/13/2012,DJH,Clear,Dry,Dry,81.2,20.4,1.415240884,-0.99459838867,448.36550903300,23.87987899780,258.87115478500,0,-8.16703414917,35.687338,-83.534625,trail,
0,NA,38-4-6/13/2012,23:16,38,4,0-5,38-4,1,06/13/2012,JRM,Clear,Dry,Dry,81.2,20.4,1.415240884,-2.81750488281,446.72174072300,25.24098396300,247.50402832000,0,-8.35500335693,35.687127,-83.534484,trail,
0,NA,38-4-6/13/2012,23:16,38,4,5-10,38-4,1,06/13/2012,JRM,Clear,Dry,Dry,81.2,20.4,1.415240884,-2.81750488281,446.72174072300,25.24098396300,247.50402832000,0,-8.35500335693,35.687127,-83.534484,trail,
0,NA,38-4-6/13/2012,23:16,38,4,10-15,38-4,1,06/13/2012,JRM,Clear,Dry,Dry,81.2,20.4,1.415240884,-2.81750488281,446.72174072300,25.24098396300,247.50402832000,0,-8.35500335693,35.687127,-83.534484,trail,
0,NA,38-4-6/13/2012,23:16,38,4,15-20,38-4,1,06/13/2012,JRM,Clear,Dry,Dry,81.2,20.4,1.415240884,-2.81750488281,446.72174072300,25.24098396300,247.50402832000,0,-8.35500335693,35.687127,-83.534484,trail,
0,NA,38-4-6/13/2012,23:16,38,4,20-25,38-4,1,06/13/2012,JRM,Clear,Dry,Dry,81.2,20.4,1.415240884,-2.81750488281,446.72174072300,25.24098396300,247.50402832000,0,-8.35500335693,35.687127,-83.534484,trail,
0,NA,39-1-6/13/2012,23:53,39,1,0-5,39-1,1,06/13/2012,WEP,Clear,Dry,Dry,74,23,1.524343729,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-6/13/2012,23:53,39,1,5-10,39-1,1,06/13/2012,WEP,Clear,Dry,Dry,74,23,1.524343729,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-6/13/2012,23:53,39,1,10-15,39-1,1,06/13/2012,WEP,Clear,Dry,Dry,74,23,1.524343729,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-6/13/2012,23:53,39,1,15-20,39-1,1,06/13/2012,WEP,Clear,Dry,Dry,74,23,1.524343729,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-1-6/13/2012,23:53,39,1,20-25,39-1,1,06/13/2012,WEP,Clear,Dry,Dry,74,23,1.524343729,-2.01806640625,493.00512695300,5.96368169785,98.28435516360,167,-4.91047668457,35.672815,-83.526223,trail,
0,NA,39-2-6/13/2012,23:53,39,2,0-5,39-2,1,06/13/2012,JAC,Clear,Dry,Dry,74,23,1.524343729,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-6/13/2012,23:53,39,2,5-10,39-2,1,06/13/2012,JAC,Clear,Dry,Dry,74,23,1.524343729,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-6/13/2012,23:53,39,2,10-15,39-2,1,06/13/2012,JAC,Clear,Dry,Dry,74,23,1.524343729,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-6/13/2012,23:53,39,2,15-20,39-2,1,06/13/2012,JAC,Clear,Dry,Dry,74,23,1.524343729,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-2-6/13/2012,23:53,39,2,20-25,39-2,1,06/13/2012,JAC,Clear,Dry,Dry,74,23,1.524343729,-1.54797363281,491.82684326200,2.04805350304,37.15624618530,164,1.09257853031,35.672898,-83.526073,trail,
0,NA,39-3-6/13/2012,23:53,39,3,0-5,39-3,1,06/13/2012,DJH,Clear,Dry,Dry,74,23,1.524343729,-1.35809326172,491.08721923800,3.25099134445,88.32627868650,176,0.65330553055,35.673183,-83.525955,trail,
0,NA,39-3-6/13/2012,23:53,39,3,5-10,39-3,1,06/13/2012,DJH,Clear,Dry,Dry,74,23,1.524343729,-1.35809326172,491.08721923800,3.25099134445,88.32627868650,176,0.65330553055,35.673183,-83.525955,trail,
0,NA,39-3-6/13/2012,23:53,39,3,10-15,39-3,1,06/13/2012,DJH,Clear,Dry,Dry,74,23,1.524343729,-1.35809326172,491.08721923800,3.25099134445,88.32627868650,176,0.65330553055,35.673183,-83.525955,trail,
0,NA,39-3-6/13/2012,23:53,39,3,15-20,39-3,1,06/13/2012,DJH,Clear,Dry,Dry,74,23,1.524343729,-1.35809326172,491.08721923800,3.25099134445,88.32627868650,176,0.65330553055,35.673183,-83.525955,trail,
0,NA,39-3-6/13/2012,23:53,39,3,20-25,39-3,1,06/13/2012,DJH,Clear,Dry,Dry,74,23,1.524343729,-1.35809326172,491.08721923800,3.25099134445,88.32627868650,176,0.65330553055,35.673183,-83.525955,trail,
0,NA,39-4-6/13/2012,22:53,39,4,0-5,39-4,1,06/13/2012,JRM,Clear,Dry,Dry,74,23,1.524343729,-0.72406005859,491.15194702100,1.91081118584,353.87692260700,46,5.05546426773,35.673097,-83.52576,trail,
0,NA,39-4-6/13/2012,22:53,39,4,5-10,39-4,1,06/13/2012,JRM,Clear,Dry,Dry,74,23,1.524343729,-0.72406005859,491.15194702100,1.91081118584,353.87692260700,46,5.05546426773,35.673097,-83.52576,trail,
0,NA,39-4-6/13/2012,22:53,39,4,10-15,39-4,1,06/13/2012,JRM,Clear,Dry,Dry,74,23,1.524343729,-0.72406005859,491.15194702100,1.91081118584,353.87692260700,46,5.05546426773,35.673097,-83.52576,trail,
0,NA,39-4-6/13/2012,22:53,39,4,15-20,39-4,1,06/13/2012,JRM,Clear,Dry,Dry,74,23,1.524343729,-0.72406005859,491.15194702100,1.91081118584,353.87692260700,46,5.05546426773,35.673097,-83.52576,trail,
0,NA,39-4-6/13/2012,22:53,39,4,20-25,39-4,1,06/13/2012,JRM,Clear,Dry,Dry,74,23,1.524343729,-0.72406005859,491.15194702100,1.91081118584,353.87692260700,46,5.05546426773,35.673097,-83.52576,trail,
0,NA,40-1-6/13/2012,22:42,40,1,0-5,40-1,1,06/13/2012,WEP,Clear,Dry,Dry,68.2,23.3,1.677675366,0.72729492188,522.24859619100,13.05305957790,102.34993743900,147,-8.37204742432,35.670468,-83.527113,300,
0,NA,40-1-6/13/2012,22:42,40,1,5-10,40-1,1,06/13/2012,WEP,Clear,Dry,Dry,68.2,23.3,1.677675366,0.72729492188,522.24859619100,13.05305957790,102.34993743900,147,-8.37204742432,35.670468,-83.527113,300,
0,NA,40-1-6/13/2012,22:42,40,1,10-15,40-1,1,06/13/2012,WEP,Clear,Dry,Dry,68.2,23.3,1.677675366,0.72729492188,522.24859619100,13.05305957790,102.34993743900,147,-8.37204742432,35.670468,-83.527113,300,
